case_id,device,target,backend_target,npu2,flow,status,validation,timed_validation_failure,dtype,M,N,K,m,n,k,npu_columns,warmup,iterations,raw_count,filtered_count,outlier_count,q1_us,q3_us,iqr_us,lower_bound_us,upper_bound_us,raw_mean_us,raw_median_us,raw_min_us,raw_max_us,raw_std_us,raw_gflops,filtered_mean_us,filtered_median_us,filtered_min_us,filtered_max_us,filtered_std_us,filtered_gflops,elapsed_seconds,error,log_path
mlir-aie_bf16_M512_N512_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,512,256,64,64,64,8,20,200,200,180,20,150.0,153.0,3.0,145.5,157.5,153.185,152.0,145.0,332.0,14.00395569116098,876.1806182067435,151.2722222222222,151.0,146.0,157.0,2.3185976498151626,887.2595776561755,8.971271255984902,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N512_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,512,512,64,64,64,8,20,200,200,197,3,170.0,174.0,4.0,164.0,180.0,172.62,171.0,163.0,359.0,14.103744183726533,1555.0657861198008,171.4517766497462,171.0,164.0,180.0,3.051829673524726,1565.6615594504974,9.504273634403944,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N512_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,512,1024,64,64,64,8,20,200,200,198,2,232.0,240.0,8.0,220.0,252.0,235.655,235.0,219.0,270.0,6.037878352534109,2278.2071757442022,235.56565656565655,235.0,220.0,252.0,5.427504991016351,2279.071235710304,10.783380480483174,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N512_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,failed,failed,False,bf16,512,512,2048,64,64,64,8,20,200,0,0,,,,,,,,,,,,,,,,,,,9.117817934602499,mlir-aie xclbin build failed; see the case log,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N512_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N1024_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,1024,256,64,64,64,8,20,200,200,176,24,238.0,243.0,5.0,230.5,250.5,252.87,240.0,232.0,425.0,41.5059405386747,1061.5551706410408,239.7556818181818,239.0,232.0,249.0,3.117485800599924,1119.620832191862,7.038588152267039,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N1024_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,1024,512,64,64,64,8,20,200,200,184,16,284.75,288.0,3.25,279.875,292.875,287.26,287.0,275.0,472.0,14.023637188689673,1868.9372415233586,286.1195652173913,287.0,280.0,292.0,2.4197663887618313,1876.3865784295103,8.224052186124027,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N1024_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,1024,1024,64,64,64,8,20,200,200,177,23,394.0,396.0,2.0,391.0,399.0,395.13,395.0,387.0,409.0,2.733697130261507,2717.439384506365,395.3898305084746,396.0,391.0,398.0,1.353175163133022,2715.6536186556928,10.514017157256603,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N1024_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,1024,2048,64,64,64,8,20,200,200,185,15,623.0,625.0,2.0,620.0,628.0,623.845,624.0,614.0,636.0,2.8055257974219376,3442.3352723833646,623.8918918918919,624.0,620.0,628.0,1.6987083134719105,3442.076545486051,14.789174751378596,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N1024_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N2048_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,2048,256,64,64,64,8,20,200,200,153,47,427.0,432.0,5.0,419.5,439.5,446.185,428.0,419.0,616.0,43.03220625299149,1203.2473346257718,427.19607843137254,428.0,420.0,437.0,2.7512536026337853,1256.73183604902,8.100297212600708,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N2048_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,2048,512,64,64,64,8,20,200,200,180,20,513.0,515.0,2.0,510.0,518.0,514.02,514.0,505.0,526.0,2.782013659204426,2088.9105949184855,514.2111111111111,514.0,510.0,518.0,1.4719182076041262,2088.134232805376,10.020400096662343,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N2048_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,2048,1024,64,64,64,8,20,200,200,193,7,733.0,737.0,4.0,727.0,743.0,735.185,735.0,723.0,776.0,5.8958269140129955,2921.0112393479194,734.5233160621761,735.0,727.0,742.0,2.9504940112576734,2923.6425870220014,14.218838650733232,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M512_N2048_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,512,2048,2048,64,64,64,8,20,200,200,179,21,1263.0,1270.25,7.25,1252.125,1281.125,1268.2,1267.0,1249.0,1321.0,11.01135777277262,3386.664008831415,1265.9441340782123,1266.0,1253.0,1281.0,6.257706462592119,3392.6989196307213,6.987014132551849,,logs/mlir-aie/bf16/mlir-aie_bf16_M512_N2048_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N256_K256_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,256,256,64,64,64,4,20,200,200,175,25,230.0,235.0,5.0,222.5,242.5,238.745,232.0,224.0,425.0,26.562378940900604,562.1802676495843,231.7942857142857,232.0,224.0,241.0,3.3658743595211087,579.0381224731289,4.491863338276744,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K512_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,256,512,64,64,64,4,20,200,200,174,26,265.0,270.0,5.0,257.5,277.5,279.945,268.0,259.0,491.0,42.06984638669364,958.8864098305024,267.04597701149424,267.0,259.0,277.0,3.7012208174737986,1005.2031451814231,4.982871172018349,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K1024_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,256,1024,64,64,64,4,20,200,200,163,37,351.0,353.0,2.0,348.0,356.0,352.725,352.0,338.0,540.0,14.829678856940902,1522.0665164079664,352.0490797546012,352.0,348.0,356.0,1.3692668809203032,1524.9888236442214,6.195404289290309,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N256_K2048_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,256,2048,64,64,64,4,20,200,200,169,31,506.0,508.0,2.0,503.0,511.0,507.11,507.0,498.0,536.0,4.198559276704332,2117.374581451756,507.05325443786984,507.0,503.0,511.0,1.665026094042148,2117.611541987583,8.267542304471135,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M1024_N512_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,512,256,64,64,64,8,20,200,200,160,40,248.0,250.0,2.0,245.0,253.0,249.115,249.0,237.0,281.0,4.956992535802328,1077.556373562411,249.34375,249.0,245.0,253.0,1.3649490604048196,1076.567814513097,8.545205656439066,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N512_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,512,512,64,64,64,8,20,200,200,177,23,293.0,296.0,3.0,288.5,300.5,295.0,295.0,285.0,353.0,5.474486277268397,1819.9013966101695,295.2146892655367,295.0,289.0,300.0,1.7974272384314733,1818.577907947869,9.681820650584996,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N512_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,512,1024,64,64,64,8,20,200,200,179,21,410.0,414.0,4.0,404.0,420.0,411.31,413.0,396.0,424.0,4.754355897490217,2610.5414991125913,412.3854748603352,413.0,404.0,420.0,2.885527589063236,2603.7333743717572,11.818320410326123,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N512_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,512,2048,64,64,64,8,20,200,200,199,1,630.75,640.0,9.25,616.875,653.875,634.485,633.0,620.0,667.0,7.4148347924953795,3384.6090104573,634.321608040201,633.0,620.0,653.0,7.065172946997874,3385.480836187911,16.25035841949284,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N512_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N1024_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,1024,256,64,64,64,8,20,200,200,155,45,438.0,441.0,3.0,433.5,445.5,444.705,439.0,430.0,519.0,18.75414554171957,1207.2518006318796,438.98064516129034,439.0,434.0,444.0,1.850792220059136,1222.9944939890067,9.796952688135207,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N1024_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,1024,512,64,64,64,8,20,200,200,173,27,513.0,515.0,2.0,510.0,518.0,516.72,514.0,506.0,702.0,19.63674107381365,2077.995479176343,514.1040462427745,514.0,511.0,518.0,1.4307263356675128,2088.569097728806,11.665739596821368,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N1024_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,1024,1024,64,64,64,8,20,200,200,191,9,752.0,760.0,8.0,740.0,772.0,757.375,755.0,737.0,921.0,16.539176974686498,2835.4298042581286,755.1675392670157,755.0,740.0,771.0,6.104945529108312,2843.718163633464,15.937317736446857,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N1024_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,1024,2048,64,64,64,8,20,200,200,193,7,1192.0,1201.0,9.0,1178.5,1214.5,1197.015,1196.0,1182.0,1227.0,7.548163683969764,3588.064724335117,1196.2331606217617,1196.0,1182.0,1214.0,6.408587087343507,3590.4098276021878,9.20263599883765,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N1024_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N2048_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,2048,256,64,64,64,8,20,200,200,171,29,799.0,804.0,5.0,791.5,811.5,816.475,802.0,790.0,1037.0,45.82094908445263,1315.0945515784317,801.1228070175439,801.0,793.0,810.0,3.134808399184849,1340.2961625788366,11.785014845430851,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N2048_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,2048,512,64,64,64,8,20,200,200,194,6,978.0,982.0,4.0,972.0,988.0,980.24,980.0,969.0,1023.0,5.939898989040134,2190.773328980658,979.6237113402062,980.0,972.0,987.0,2.937081558558423,2192.151560992807,16.520959002897143,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N2048_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,2048,1024,64,64,64,8,20,200,200,190,10,1446.0,1452.0,6.0,1437.0,1461.0,1450.295,1449.0,1441.0,1506.0,8.094317451150529,2961.4439103768545,1448.8736842105263,1448.5,1441.0,1461.0,3.8872046654123222,2964.3490269755816,8.21094803698361,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M1024_N2048_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,1024,2048,2048,64,64,64,8,20,200,200,182,18,2437.0,2455.0,18.0,2410.0,2482.0,2445.035,2444.0,2371.0,2496.0,21.19678690273599,3513.215390372735,2448.0274725274726,2445.0,2417.0,2481.0,15.382104386920679,3508.9208305049365,8.902221378870308,,logs/mlir-aie/bf16/mlir-aie_bf16_M1024_N2048_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N256_K256_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,256,256,64,64,64,4,20,200,200,152,48,413.0,417.25,4.25,406.625,423.625,431.62,414.0,406.0,603.0,38.74100669832936,621.9254344098975,413.5657894736842,414.0,407.0,420.0,2.2292052296006015,649.0755832140244,5.991077953949571,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K512_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,256,512,64,64,64,4,20,200,200,199,1,488.0,492.0,4.0,482.0,498.0,489.635,489.0,482.0,499.0,2.6984764219833384,1096.4716819671796,489.58793969849245,489.0,482.0,497.0,2.6221045819293294,1096.5770773083714,6.868512677960098,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K1024_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,256,1024,64,64,64,4,20,200,200,174,26,658.75,662.0,3.25,653.875,666.875,661.96,660.0,645.0,852.0,19.59102855901139,1622.064511450843,660.2011494252873,660.5,654.0,666.0,2.1971242569915317,1626.3858748726877,8.973747151903808,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K1024_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N256_K2048_m64_n64_k64_4col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,256,2048,64,64,64,4,20,200,200,188,12,967.0,975.0,8.0,955.0,987.0,972.59,970.0,957.0,1024.0,9.973560046442795,2208.0050668832705,970.4414893617021,970.0,957.0,987.0,5.057307953768341,2212.8934835756922,13.178436059504747,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N256_K2048_m64_n64_k64_4col.log
mlir-aie_bf16_M2048_N512_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,512,256,64,64,64,8,20,200,200,155,45,434.75,437.0,2.25,431.375,440.375,436.785,436.0,425.0,449.0,4.40780841235188,1229.1422828164887,435.6322580645161,436.0,432.0,440.0,1.6225004790046897,1232.3947597115057,12.77397838793695,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N512_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,512,512,64,64,64,8,20,200,200,194,6,511.0,521.25,10.25,495.625,536.625,518.16,515.0,503.0,699.0,20.09065454384202,2072.220595954918,515.3556701030927,514.5,503.0,533.0,5.579998689579067,2083.4966728613012,14.811155798844993,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N512_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,512,1024,64,64,64,8,20,200,200,178,22,761.0,769.0,8.0,749.0,781.0,772.715,765.0,750.0,958.0,28.015777251398898,2779.140624939337,763.8370786516854,764.0,750.0,775.0,4.984399979046353,2811.4420051337497,18.996942911297083,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N512_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,512,2048,64,64,64,8,20,200,200,173,27,1185.0,1192.0,7.0,1174.5,1202.5,1191.57,1187.0,1175.0,1234.0,12.495403154760554,3604.4607501028054,1187.2947976878613,1187.0,1175.0,1202.0,5.356625910406746,3617.4396656702465,11.662279126234353,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N512_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N1024_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,1024,256,64,64,64,8,20,200,200,140,60,800.75,802.0,1.25,798.875,803.875,807.895,802.0,790.0,956.0,22.617337929119774,1329.061108188564,801.4,802.0,799.0,803.0,0.8766820567180719,1339.8325729972548,15.090207442641258,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N1024_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,1024,512,64,64,64,8,20,200,200,157,43,968.0,970.0,2.0,965.0,973.0,970.06,969.0,957.0,1154.0,14.318044559226655,2213.763734202008,969.2929936305733,969.0,965.0,973.0,1.464053993369381,2215.515496461404,18.944422053173184,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N1024_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,1024,1024,64,64,64,8,20,200,200,190,10,1440.0,1454.25,14.25,1418.625,1475.625,1449.07,1446.0,1421.0,1640.0,18.94056757333317,2963.947425590206,1446.1368421052632,1446.0,1421.0,1473.0,9.58684463354345,2969.9591151743666,11.498271687887609,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N1024_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,1024,2048,64,64,64,8,20,200,200,200,0,2305.0,2324.0,19.0,2276.5,2352.5,2316.03,2316.0,2293.0,2347.0,12.572951125332509,3708.904717123699,2316.03,2316.0,2293.0,2347.0,12.572951125332509,3708.904717123699,12.088365725241601,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N1024_K2048_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N2048_K256_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,2048,256,64,64,64,8,20,200,200,189,11,1559.0,1589.0,30.0,1514.0,1634.0,1575.51,1561.0,1543.0,1713.0,31.54837396760727,1363.0403158342378,1570.3492063492063,1561.0,1543.0,1633.0,23.0993887068333,1367.5198098087576,19.418942433781922,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N2048_K256_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N2048_K512_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,2048,512,64,64,64,8,20,200,200,196,4,1893.0,1912.25,19.25,1864.125,1941.125,1908.425,1899.0,1877.0,2597.0,59.80455145722606,2250.5297803162293,1901.954081632653,1899.0,1877.0,1937.0,11.32465856013064,2258.1866394551253,11.829443270340562,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N2048_K512_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N2048_K1024_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,2048,1024,64,64,64,8,20,200,200,188,12,2840.0,2851.0,11.0,2823.5,2867.5,2845.445,2846.5,2817.0,2882.0,10.960701391790582,3018.8369805074426,2845.8617021276596,2847.0,2824.0,2867.0,8.957465760327654,3018.394950667449,12.640888468362391,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N2048_K1024_m64_n64_k64_8col.log
mlir-aie_bf16_M2048_N2048_K2048_m64_n64_k64_8col,xdna2,npu2,npu2,2,mlir-aie,success,passed,False,bf16,2048,2048,2048,64,64,64,8,20,200,200,175,25,4592.0,4607.25,15.25,4569.125,4630.125,4623.435,4598.0,4564.0,5280.0,107.57669717462049,3715.823664439967,4598.382857142858,4597.0,4571.0,4630.0,10.898846222403169,3736.0675954403846,14.640891151502728,,logs/mlir-aie/bf16/mlir-aie_bf16_M2048_N2048_K2048_m64_n64_k64_8col.log
