case_id,device,target,backend_target,npu2,flow,status,validation,timed_validation_failure,dtype,M,N,K,m,n,k,npu_columns,warmup,iterations,raw_count,filtered_count,outlier_count,q1_us,q3_us,iqr_us,lower_bound_us,upper_bound_us,raw_mean_us,raw_median_us,raw_min_us,raw_max_us,raw_std_us,raw_gflops,filtered_mean_us,filtered_median_us,filtered_min_us,filtered_max_us,filtered_std_us,filtered_gflops,elapsed_seconds,error,log_path
mlir-aie_int8_M256_N1024_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,1024,512,64,128,64,4,20,200,200,192,8,202.0,208.0,6.0,193.0,217.0,204.95,204.0,188.0,224.0,5.759123197154233,1309.7607026103929,204.453125,203.0,193.0,217.0,4.820517199192254,1312.9437664501338,3.9866039301268756,,logs/mlir-aie/int8/mlir-aie_int8_M256_N1024_K512_m64_n128_k64_4col.log
mlir-aie_int8_M256_N1024_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,1024,1024,64,128,64,4,20,200,200,185,15,250.75,261.0,10.25,235.375,276.375,260.29,254.0,241.0,425.0,25.08377762618701,2062.5875446617233,254.48648648648648,253.0,241.0,275.0,6.595746465640305,2109.6244418011897,4.213700984604657,,logs/mlir-aie/int8/mlir-aie_int8_M256_N1024_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M256_N1024_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,1024,2048,64,128,64,4,20,200,200,192,8,350.0,362.0,12.0,332.0,380.0,358.74,353.0,339.0,589.0,22.1901419553819,2993.0919997769975,355.3125,353.0,339.0,378.0,7.086978228883356,3021.9646761653476,4.494463120121509,,logs/mlir-aie/int8/mlir-aie_int8_M256_N1024_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M256_N2048_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,2048,256,64,128,64,4,20,200,200,168,32,201.0,205.0,4.0,195.0,211.0,206.085,202.0,191.0,302.0,16.84689214662455,1302.5472790353494,202.625,202.0,195.0,211.0,3.5568302836467565,1324.7894188772364,3.4923920440487564,,logs/mlir-aie/int8/mlir-aie_int8_M256_N2048_K256_m64_n128_k64_4col.log
mlir-aie_int8_M256_N2048_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,2048,512,64,128,64,4,20,200,200,185,15,258.0,266.0,8.0,246.0,278.0,265.45,263.0,239.0,390.0,19.42002832129758,2022.4935468073083,262.0648648648649,262.0,246.0,278.0,6.2312298129453145,2048.6184299327583,3.689469882287085,,logs/mlir-aie/int8/mlir-aie_int8_M256_N2048_K512_m64_n128_k64_4col.log
mlir-aie_int8_M256_N2048_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,2048,1024,64,128,64,4,20,200,200,189,11,351.0,365.0,14.0,330.0,386.0,361.07,356.0,338.0,481.0,22.395425872262397,2973.7774503558867,356.4867724867725,355.0,338.0,383.0,9.216162743828068,3012.010281643315,4.094924240373075,,logs/mlir-aie/int8/mlir-aie_int8_M256_N2048_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M256_N2048_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,256,2048,2048,64,128,64,4,20,200,200,175,25,562.75,572.0,9.25,548.875,585.875,576.475,567.0,549.0,1199.0,50.985972335535585,3725.1982271564248,566.0514285714286,565.0,549.0,585.0,6.476567496028451,3793.7960044014176,4.846325619146228,,logs/mlir-aie/int8/mlir-aie_int8_M256_N2048_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M512_N256_K256_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,256,256,64,128,64,2,20,200,200,173,27,169.0,176.0,7.0,158.5,186.5,172.325,172.0,154.0,198.0,7.774276493668077,389.4319686638619,172.46820809248555,172.0,160.0,185.0,4.807914443679087,389.1086058249824,2.931105603929609,,logs/mlir-aie/int8/mlir-aie_int8_M512_N256_K256_m64_n128_k64_2col.log
mlir-aie_int8_M512_N256_K512_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,256,512,64,128,64,2,20,200,200,194,6,195.0,209.0,14.0,174.0,230.0,203.075,203.0,176.0,296.0,16.05332909399169,660.9268890803891,200.9536082474227,202.0,176.0,228.0,9.779154790872752,667.9040459663972,2.9865960120223463,,logs/mlir-aie/int8/mlir-aie_int8_M512_N256_K512_m64_n128_k64_2col.log
mlir-aie_int8_M512_N256_K1024_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,256,1024,64,128,64,2,20,200,200,178,22,247.0,255.0,8.0,235.0,267.0,252.485,251.0,223.0,527.0,23.77098599132985,1063.1738756757827,251.59550561797752,251.0,235.0,267.0,6.0461132488986475,1066.9326359414076,3.0697900797240436,,logs/mlir-aie/int8/mlir-aie_int8_M512_N256_K1024_m64_n128_k64_2col.log
mlir-aie_int8_M512_N256_K2048_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,256,2048,64,128,64,2,20,200,200,168,32,349.75,353.0,3.25,344.875,357.875,351.005,351.0,326.0,408.0,8.259841100166517,1529.5249697297759,351.17261904761904,351.0,345.0,357.0,2.4640197118914386,1528.7949084868721,3.163964148145169,,logs/mlir-aie/int8/mlir-aie_int8_M512_N256_K2048_m64_n128_k64_2col.log
mlir-aie_int8_M512_N512_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,512,256,64,128,64,4,20,200,200,196,4,176.0,183.0,7.0,165.5,193.5,180.745,179.0,169.0,294.0,12.821075422912074,742.5805859083239,179.26530612244898,179.0,169.0,193.0,4.913644103481325,748.7100036429873,4.111370233353227,,logs/mlir-aie/int8/mlir-aie_int8_M512_N512_K256_m64_n128_k64_4col.log
mlir-aie_int8_M512_N512_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,512,512,64,128,64,4,20,200,200,197,3,202.0,213.0,11.0,185.5,229.5,209.5,208.0,190.0,291.0,11.628843450661806,1281.3148257756563,208.4720812182741,208.0,190.0,229.0,8.078641529862733,1287.632638535148,4.210103697143495,,logs/mlir-aie/int8/mlir-aie_int8_M512_N512_K512_m64_n128_k64_4col.log
mlir-aie_int8_M512_N512_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,512,1024,64,128,64,4,20,200,200,172,28,252.0,261.0,9.0,238.5,274.5,266.59,256.0,244.0,530.0,34.413832974546736,2013.8449004088675,255.38372093023256,255.0,244.0,274.0,5.598314955477649,2102.2127410645176,4.4090103367343545,,logs/mlir-aie/int8/mlir-aie_int8_M512_N512_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M512_N512_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,512,2048,64,128,64,4,20,200,200,190,10,358.0,366.0,8.0,346.0,378.0,362.695,362.0,345.0,488.0,11.503128922167221,2960.453891010353,361.2368421052632,361.5,346.0,374.0,5.6783717575705195,2972.4039711517444,4.612014470156282,,logs/mlir-aie/int8/mlir-aie_int8_M512_N512_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M512_N1024_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,1024,256,64,128,64,4,20,200,200,178,22,204.0,210.0,6.0,195.0,219.0,211.075,206.0,195.0,294.0,17.10261310443524,1271.7539073788937,206.19662921348313,206.0,195.0,218.0,4.32273710206029,1301.8421155763835,3.6132136997766793,,logs/mlir-aie/int8/mlir-aie_int8_M512_N1024_K256_m64_n128_k64_4col.log
mlir-aie_int8_M512_N1024_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,1024,512,64,128,64,4,20,200,200,185,15,258.0,267.0,9.0,244.5,280.5,268.015,264.0,247.0,391.0,21.70172285787467,2003.1375557338208,262.81081081081084,264.0,247.0,279.0,5.925838236236734,2042.8037581242286,3.7871512570418417,,logs/mlir-aie/int8/mlir-aie_int8_M512_N1024_K512_m64_n128_k64_4col.log
mlir-aie_int8_M512_N1024_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,1024,1024,64,128,64,4,20,200,200,185,15,357.0,366.0,9.0,343.5,379.5,364.665,362.0,346.0,485.0,16.709361896852915,2944.4608723074602,360.9945945945946,361.0,346.0,379.0,5.824920644208136,2974.398620028749,4.098506833892316,,logs/mlir-aie/int8/mlir-aie_int8_M512_N1024_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M512_N1024_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,1024,2048,64,128,64,4,20,200,200,180,20,557.0,562.25,5.25,549.125,570.125,560.54,560.0,541.0,613.0,7.687548373831543,3831.0979555428694,560.2611111111111,560.0,550.0,570.0,4.177138692253465,3833.005013931997,4.666159445885569,,logs/mlir-aie/int8/mlir-aie_int8_M512_N1024_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M512_N2048_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,2048,256,64,128,64,4,20,200,200,197,3,255.0,268.0,13.0,235.5,287.5,262.925,260.5,249.0,384.0,12.179054766278046,2041.916561757155,261.88324873096445,260.0,249.0,284.0,7.540858156072893,2050.039147603264,3.82219727197662,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K256_m64_n128_k64_4col.log
mlir-aie_int8_M512_N2048_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,2048,512,64,128,64,4,20,200,200,187,13,357.5,373.0,15.5,334.25,396.25,368.795,367.0,347.0,469.0,19.40626123188081,2911.4869344757926,364.4812834224599,366.0,347.0,388.0,9.092714510879366,2945.945026086446,4.215548676904291,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K512_m64_n128_k64_4col.log
mlir-aie_int8_M512_N2048_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,2048,1024,64,128,64,4,20,200,200,196,4,567.0,576.0,9.0,553.5,589.5,572.385,573.0,551.0,599.0,7.531717931521334,3751.8167806633646,572.1275510204082,572.5,554.0,588.0,6.818271978882125,3753.5050430098895,4.94127832679078,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M512_N2048_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,512,2048,2048,64,128,64,4,20,200,200,184,16,984.0,996.0,12.0,966.0,1014.0,998.27,991.0,971.0,1456.0,42.87886542342276,4302.410466106364,989.3641304347826,989.0,971.0,1014.0,7.398811325237658,4341.139085073307,4.6983613348566,,logs/mlir-aie/int8/mlir-aie_int8_M512_N2048_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N256_K256_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,256,256,64,128,64,2,20,200,200,198,2,195.0,210.0,15.0,172.5,232.5,203.105,205.0,179.0,295.0,12.454877558611326,660.8292656507717,202.3181818181818,205.0,179.0,232.0,9.633421029656024,663.3992397214109,2.926864423789084,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K256_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N256_K512_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,256,512,64,128,64,2,20,200,200,178,22,256.0,260.0,4.0,250.0,266.0,260.125,258.0,233.0,355.0,15.663951449107598,1031.9479327246515,257.82022471910113,258.0,250.0,266.0,3.026333108620528,1041.172996775037,2.9944762527011335,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K512_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N256_K1024_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,256,1024,64,128,64,2,20,200,200,179,21,350.0,355.0,5.0,342.5,362.5,354.995,353.0,321.0,464.0,14.635059788056898,1512.3337286440653,352.50837988826817,353.0,346.0,362.0,3.116667599907087,1523.0018423112886,3.090073049068451,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K1024_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N256_K2048_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,256,2048,64,128,64,2,20,200,200,169,31,540.0,543.0,3.0,535.5,547.5,541.52,542.0,520.0,597.0,7.208300770639361,1982.8294873688876,541.3491124260355,542.0,536.0,546.0,2.3764156377238335,1983.4554067855895,3.262658172287047,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N256_K2048_m64_n128_k64_2col.log
mlir-aie_int8_M1024_N512_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,512,256,64,128,64,4,20,200,200,195,5,203.0,213.0,10.0,188.0,228.0,208.25,206.0,192.0,246.0,8.6126360656886,1289.0057911164465,207.47692307692307,205.0,192.0,228.0,7.1161233157783945,1293.8087379504673,4.031454761978239,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K256_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N512_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,512,512,64,128,64,4,20,200,200,189,11,256.0,269.0,13.0,236.5,288.5,266.905,262.0,247.0,578.0,28.018136536893383,2011.468170322774,262.23809523809524,261.0,247.0,282.0,7.92367215998152,2047.2651447248954,4.130691011901945,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K512_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N512_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,512,1024,64,128,64,4,20,200,200,184,16,357.0,365.0,8.0,345.0,377.0,365.52,363.0,346.0,542.0,20.778103859592193,2937.573385861239,360.9945652173913,362.0,346.0,377.0,5.99501358250691,2974.398862080906,4.3706529452465475,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N512_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,512,2048,64,128,64,4,20,200,200,199,1,563.0,573.0,10.0,548.0,588.0,568.47,570.0,550.0,596.0,7.120330048530054,3777.655193765722,568.3316582914573,570.0,550.0,586.0,6.864851322660255,3778.574740066137,4.849014034029096,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N512_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N1024_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,1024,256,64,128,64,4,20,200,200,194,6,260.0,271.0,11.0,243.5,287.5,266.52,265.0,245.0,385.0,12.977272440694154,2014.3738256040822,264.94329896907215,264.5,245.0,287.0,7.528768292582858,2026.361542598105,4.22056840499863,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K256_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N1024_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,1024,512,64,128,64,4,20,200,200,183,17,368.75,376.0,7.25,357.875,386.875,374.495,374.0,349.0,478.0,14.682982496754533,2867.172656510768,372.62295081967216,374.0,359.0,386.0,5.019624660253168,2881.5772663440384,4.513787634670734,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K512_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N1024_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,1024,1024,64,128,64,4,20,200,200,176,24,562.0,587.25,25.25,524.125,625.125,585.475,567.0,545.0,1391.0,69.45264123847271,3667.933981809642,571.5,567.0,545.0,623.0,16.314382946010888,3757.626680664917,5.0411416310817,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N1024_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,1024,2048,64,128,64,4,20,200,200,196,4,970.75,1021.0,50.25,895.375,1096.375,993.1,980.0,944.0,1200.0,34.702593563017736,4324.80847447387,990.2091836734694,980.0,944.0,1086.0,27.928701449221254,4337.434318743205,5.722742991987616,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N1024_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N2048_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,2048,256,64,128,64,4,20,200,200,172,28,374.0,379.0,5.0,366.5,386.5,376.74,375.0,361.0,402.0,6.811930710158465,2850.08712640017,375.8720930232558,375.0,367.0,385.0,3.931969479961241,2856.6681164423826,4.5742157259956,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K256_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N2048_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,2048,512,64,128,64,4,20,200,200,184,16,578.0,591.0,13.0,558.5,610.5,590.415,585.0,564.0,812.0,27.968424607045712,3637.244392503578,583.5923913043479,584.0,564.0,609.0,8.344625108098446,3679.7663574747858,5.384828170761466,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K512_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N2048_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,2048,1024,64,128,64,4,20,200,200,187,13,971.0,980.0,9.0,957.5,993.5,983.24,975.0,958.0,1477.0,47.43566590657287,4368.177958585899,974.4171122994652,975.0,958.0,993.0,6.974155974326481,4407.7297512402865,4.274587390944362,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M1024_N2048_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,1024,2048,2048,64,128,64,4,20,200,200,195,5,1801.0,1852.25,51.25,1724.125,1929.125,1832.105,1814.0,1781.0,2122.0,43.985952018798,4688.560203700115,1828.1128205128205,1813.0,1781.0,1922.0,35.040454126310074,4698.798944799457,4.550578553695232,,logs/mlir-aie/int8/mlir-aie_int8_M1024_N2048_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N256_K256_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,256,256,64,128,64,2,20,200,200,177,23,257.0,265.0,8.0,245.0,277.0,266.78,260.0,235.0,535.0,32.62072347450314,1006.2053227378365,260.19209039548025,260.0,245.0,276.0,5.51805916841954,1031.6818454857341,3.223693657666445,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K256_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N256_K512_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,256,512,64,128,64,2,20,200,200,187,13,344.0,355.0,11.0,327.5,371.5,354.925,350.0,323.0,1130.0,57.21406623375059,1512.631998309502,349.03743315508024,349.0,329.0,370.0,6.748633439768031,1538.1470896889841,3.301010439172387,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K512_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N256_K1024_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,256,1024,64,128,64,2,20,200,200,154,46,541.0,544.0,3.0,536.5,548.5,543.37,543.0,520.0,600.0,9.836315367046748,1976.0785910153302,542.3441558441558,542.0,537.0,548.0,2.01094366337574,1979.8163443445362,3.462506941985339,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K1024_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N256_K2048_m64_n128_k64_2col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,256,2048,64,128,64,2,20,200,200,169,31,929.0,934.0,5.0,921.5,941.5,934.44,931.0,905.0,1086.0,17.70978260736139,2298.1503873978,931.0532544378698,931.0,922.0,941.0,3.28752412195274,2306.5100065587108,3.8771368861198425,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N256_K2048_m64_n128_k64_2col.log
mlir-aie_int8_M2048_N512_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,512,256,64,128,64,4,20,200,200,194,6,274.0,294.0,20.0,244.0,324.0,286.15,284.0,264.0,391.0,17.200508713407288,1876.1870068146077,283.8917525773196,283.0,264.0,316.0,10.86342743757049,1891.1113377757601,5.063026602845639,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K256_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N512_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,512,512,64,128,64,4,20,200,200,191,9,361.0,374.0,13.0,341.5,393.5,370.465,367.0,344.0,483.0,19.905998467798593,2898.362393208535,366.8324607329843,367.0,344.0,391.0,8.492879291314287,2927.0632753015057,5.2359109641984105,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K512_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N512_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,512,1024,64,128,64,4,20,200,200,173,27,560.0,569.0,9.0,546.5,582.5,568.355,565.0,541.0,723.0,21.799747131560952,3778.419558198661,563.4219653179191,564.0,548.0,582.0,6.845190088770239,3811.501468154957,5.594494993798435,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N512_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,512,2048,64,128,64,4,20,200,200,184,16,978.0,992.0,14.0,957.0,1013.0,988.18,984.0,956.0,1086.0,18.293375850290726,4346.34104717764,983.9239130434783,983.0,961.0,1009.0,8.641071913745742,4365.141693441301,5.408661738969386,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N512_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N1024_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,1024,256,64,128,64,4,20,200,200,197,3,379.0,390.0,11.0,362.5,406.5,384.405,384.0,362.0,415.0,9.004497487367077,2793.2566537896228,384.2233502538071,384.0,364.0,406.0,8.433126783968069,2794.577225175712,5.452943804208189,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K256_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N1024_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,1024,512,64,128,64,4,20,200,200,192,8,583.0,593.0,10.0,568.0,608.0,587.53,590.0,559.0,608.0,8.551555414075267,3655.10467210185,588.5104166666666,590.0,569.0,608.0,7.191567387785193,3649.015526629733,6.0196623490192,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K512_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N1024_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,1024,1024,64,128,64,4,20,200,200,200,0,962.0,976.25,14.25,940.625,997.625,967.9,964.0,952.0,987.0,7.7278716345446625,4437.408095877673,967.9,964.0,952.0,987.0,7.7278716345446625,4437.408095877673,5.181245290674269,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N1024_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,1024,2048,64,128,64,4,20,200,200,190,10,1773.0,1827.25,54.25,1691.625,1908.625,1811.83,1811.0,1737.0,2406.0,61.8146511759146,4741.026802735356,1802.121052631579,1809.0,1737.0,1904.0,32.57010380778455,4766.569137770404,5.5126700000837445,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N1024_K2048_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N2048_K256_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,2048,256,64,128,64,4,20,200,200,189,11,609.0,617.0,8.0,597.0,629.0,613.015,614.0,588.0,646.0,8.0619337010422,3503.150245915679,613.063492063492,614.0,597.0,629.0,6.116695037016553,3502.873153923828,6.202689691912383,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K256_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N2048_K512_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,2048,512,64,128,64,4,20,200,200,184,16,998.75,1005.0,6.25,989.375,1014.375,1002.895,1001.0,978.0,1105.0,13.459345266393905,4282.569257998096,1001.5108695652174,1001.0,990.0,1013.0,4.503608614012119,4288.48795007543,5.8008364462293684,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K512_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N2048_K1024_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,2048,1024,64,128,64,4,20,200,200,158,42,1787.0,1803.5,16.5,1762.25,1828.25,1808.19,1791.0,1770.0,2516.0,60.03835357502736,4750.570787361948,1790.5506329113923,1790.0,1770.0,1826.0,8.599048717150607,4797.37039216421,6.755041602067649,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K1024_m64_n128_k64_4col.log
mlir-aie_int8_M2048_N2048_K2048_m64_n128_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,int8,2048,2048,2048,64,128,64,4,20,200,200,191,9,3474.25,3535.5,61.25,3382.375,3627.375,3515.945,3513.0,3409.0,3999.0,73.47756103056224,4886.2735861909105,3505.3350785340313,3511.0,3409.0,3624.0,48.27715333254806,4901.063321793706,8.80972549598664,,logs/mlir-aie/int8/mlir-aie_int8_M2048_N2048_K2048_m64_n128_k64_4col.log
mlir-aie_bf16_M256_N256_K256_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,256,256,64,64,64,4,20,200,200,190,10,162.0,171.0,9.0,148.5,184.5,167.86,166.0,152.0,258.0,11.501756387613154,199.89534135589182,165.90526315789472,165.0,152.0,184.0,6.336317516317346,202.25055770572936,10.88384092412889,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K256_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N256_K512_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,256,512,64,64,64,4,20,200,200,181,19,177.0,182.0,5.0,169.5,189.5,184.225,179.0,171.0,300.0,21.707242454996443,364.27663997828745,178.59116022099448,179.0,171.0,187.0,3.1145229731083766,375.7681170610982,3.785507755354047,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K512_m64_n64_k64_4col.log
mlir-aie_bf16_M256_N256_K1024_m64_n64_k64_4col,xdna1,npu1,npu,0,mlir-aie,success,passed,False,bf16,256,256,1024,64,64,64,4,20,200,200,190,10,212.0,218.0,6.0,203.0,227.0,216.02,215.0,204.0,298.0,9.380810199550996,621.3208406629016,214.47894736842105,215.0,204.0,227.0,4.243518766724816,625.7850928811563,4.06202039308846,,logs/mlir-aie/bf16/mlir-aie_bf16_M256_N256_K1024_m64_n64_k64_4col.log
